year,month,city,temperature,rainfall_mm,date
1966,9,Bangalore,25.07,150.6,1966-09-01
1966,10,Bangalore,19.53,159.49,1966-10-01
1966,11,Bangalore,16.23,150.07,1966-11-01
1966,12,Bangalore,14.78,85.77,1966-12-01
1967,1,Bangalore,13.37,54.24,1967-01-01
1967,2,Bangalore,16.9,0.0,1967-02-01
1967,3,Bangalore,19.66,36.76,1967-03-01
1967,4,Bangalore,20.68,16.53,1967-04-01
1967,5,Bangalore,28.14,41.09,1967-05-01
1967,6,Bangalore,27.67,112.75,1967-06-01
1967,7,Bangalore,30.53,101.24,1967-07-01
1967,8,Bangalore,29.31,121.45,1967-08-01
1967,9,Bangalore,27.45,171.23,1967-09-01
1967,10,Bangalore,22.76,149.19,1967-10-01
1967,11,Bangalore,20.24,119.99,1967-11-01
1967,12,Bangalore,13.78,98.99,1967-12-01
1968,1,Bangalore,16.65,39.7,1968-01-01
1968,2,Bangalore,14.78,46.37,1968-02-01
1968,3,Bangalore,18.08,10.35,1968-03-01
1968,4,Bangalore,23.49,84.44,1968-04-01
1968,5,Bangalore,26.38,41.92,1968-05-01
1968,6,Bangalore,27.21,95.16,1968-06-01
1968,7,Bangalore,31.47,129.5,1968-07-01
1968,8,Bangalore,29.07,130.18,1968-08-01
1968,9,Bangalore,24.83,166.7,1968-09-01
1968,10,Bangalore,23.24,111.05,1968-10-01
1968,11,Bangalore,20.05,131.48,1968-11-01
1968,12,Bangalore,16.9,63.16,1968-12-01
1969,1,Bangalore,12.52,57.02,1969-01-01
1969,2,Bangalore,15.84,73.97,1969-02-01
1969,3,Bangalore,19.01,25.15,1969-03-01
1969,4,Bangalore,20.93,62.64,1969-04-01
1969,5,Bangalore,25.0,92.57,1969-05-01
1969,6,Bangalore,28.75,121.81,1969-06-01
1969,7,Bangalore,30.98,117.26,1969-07-01
1969,8,Bangalore,28.47,135.14,1969-08-01
1969,9,Bangalore,26.68,151.54,1969-09-01
1969,10,Bangalore,21.45,138.65,1969-10-01
1969,11,Bangalore,18.26,77.43,1969-11-01
1969,12,Bangalore,15.78,70.41,1969-12-01
1970,1,Bangalore,12.8,26.25,1970-01-01
1970,2,Bangalore,13.1,10.93,1970-02-01
1970,3,Bangalore,17.33,69.07,1970-03-01
1970,4,Bangalore,21.55,41.59,1970-04-01
1970,5,Bangalore,26.66,62.62,1970-05-01
1970,6,Bangalore,29.02,66.09,1970-06-01
1970,7,Bangalore,31.92,156.14,1970-07-01
1970,8,Bangalore,27.09,121.48,1970-08-01
1970,9,Bangalore,25.84,130.71,1970-09-01
1970,10,Bangalore,22.79,127.4,1970-10-01
1970,11,Bangalore,20.78,143.81,1970-11-01
1970,12,Bangalore,15.51,110.54,1970-12-01
1971,1,Bangalore,15.53,48.72,1971-01-01
1971,2,Bangalore,14.29,39.6,1971-02-01
1971,3,Bangalore,19.23,32.78,1971-03-01
1971,4,Bangalore,20.31,21.98,1971-04-01
1971,5,Bangalore,26.11,58.49,1971-05-01
1971,6,Bangalore,31.49,62.28,1971-06-01
1971,7,Bangalore,30.8,149.78,1971-07-01
1971,8,Bangalore,31.85,133.87,1971-08-01
1971,9,Bangalore,26.79,161.4,1971-09-01
1971,10,Bangalore,22.43,139.98,1971-10-01
1971,11,Bangalore,18.72,69.36,1971-11-01
1971,12,Bangalore,16.09,92.52,1971-12-01
1972,1,Bangalore,13.95,100.94,1972-01-01
1972,2,Bangalore,14.48,29.98,1972-02-01
1972,3,Bangalore,20.61,13.36,1972-03-01
1972,4,Bangalore,21.56,35.1,1972-04-01
1972,5,Bangalore,27.22,64.16,1972-05-01
1972,6,Bangalore,27.59,79.36,1972-06-01
1972,7,Bangalore,29.49,118.46,1972-07-01
1972,8,Bangalore,29.66,150.33,1972-08-01
1972,9,Bangalore,24.08,171.28,1972-09-01
1972,10,Bangalore,22.52,169.65,1972-10-01
1972,11,Bangalore,18.75,142.03,1972-11-01
1972,12,Bangalore,15.85,116.92,1972-12-01
1973,1,Bangalore,14.86,58.04,1973-01-01
1973,2,Bangalore,18.03,55.82,1973-02-01
1973,3,Bangalore,18.92,4.47,1973-03-01
1973,4,Bangalore,20.69,43.89,1973-04-01
1973,5,Bangalore,26.41,47.72,1973-05-01
1973,6,Bangalore,29.33,121.77,1973-06-01
1973,7,Bangalore,31.07,97.18,1973-07-01
1973,8,Bangalore,29.03,125.86,1973-08-01
1973,9,Bangalore,25.77,141.73,1973-09-01
1973,10,Bangalore,21.66,116.86,1973-10-01
1973,11,Bangalore,18.08,108.79,1973-11-01
1973,12,Bangalore,11.79,131.06,1973-12-01
1974,1,Bangalore,15.56,52.47,1974-01-01
1974,2,Bangalore,15.35,14.61,1974-02-01
1974,3,Bangalore,20.29,67.95,1974-03-01
1974,4,Bangalore,22.44,58.51,1974-04-01
1974,5,Bangalore,26.46,33.27,1974-05-01
1974,6,Bangalore,28.69,92.64,1974-06-01
1974,7,Bangalore,29.71,115.63,1974-07-01
1974,8,Bangalore,29.07,140.34,1974-08-01
1974,9,Bangalore,26.31,128.79,1974-09-01
1974,10,Bangalore,21.39,116.27,1974-10-01
1974,11,Bangalore,19.43,77.89,1974-11-01
1974,12,Bangalore,16.71,117.73,1974-12-01
1975,1,Bangalore,13.91,7.94,1975-01-01
1975,2,Bangalore,14.91,36.75,1975-02-01
1975,3,Bangalore,17.06,19.7,1975-03-01
1975,4,Bangalore,24.11,51.34,1975-04-01
1975,5,Bangalore,25.16,28.05,1975-05-01
1975,6,Bangalore,28.81,85.73,1975-06-01
1975,7,Bangalore,30.87,109.29,1975-07-01
1975,8,Bangalore,29.81,180.66,1975-08-01
1975,9,Bangalore,27.25,149.04,1975-09-01
1975,10,Bangalore,22.05,134.83,1975-10-01
1975,11,Bangalore,19.69,107.45,1975-11-01
1975,12,Bangalore,15.4,91.02,1975-12-01
1976,1,Bangalore,13.69,32.55,1976-01-01
1976,2,Bangalore,15.75,36.82,1976-02-01
1976,3,Bangalore,18.89,19.33,1976-03-01
1976,4,Bangalore,23.75,20.5,1976-04-01
1976,5,Bangalore,28.34,25.05,1976-05-01
1976,6,Bangalore,29.74,99.51,1976-06-01
1976,7,Bangalore,29.33,128.49,1976-07-01
1976,8,Bangalore,30.75,97.63,1976-08-01
1976,9,Bangalore,26.89,100.13,1976-09-01
1976,10,Bangalore,21.13,174.54,1976-10-01
1976,11,Bangalore,17.59,96.52,1976-11-01
1976,12,Bangalore,15.12,131.36,1976-12-01
1977,1,Bangalore,12.11,38.97,1977-01-01
1977,2,Bangalore,17.17,75.19,1977-02-01
1977,3,Bangalore,18.18,5.22,1977-03-01
1977,4,Bangalore,24.82,69.93,1977-04-01
1977,5,Bangalore,27.12,43.75,1977-05-01
1977,6,Bangalore,29.18,86.79,1977-06-01
1977,7,Bangalore,30.7,149.02,1977-07-01
1977,8,Bangalore,30.29,120.41,1977-08-01
1977,9,Bangalore,27.96,156.26,1977-09-01
1977,10,Bangalore,23.13,171.29,1977-10-01
1977,11,Bangalore,16.97,119.28,1977-11-01
1977,12,Bangalore,14.74,58.64,1977-12-01
1978,1,Bangalore,14.74,110.23,1978-01-01
1978,2,Bangalore,13.19,37.39,1978-02-01
1978,3,Bangalore,19.09,32.46,1978-03-01
1978,4,Bangalore,22.19,12.05,1978-04-01
1978,5,Bangalore,26.6,44.86,1978-05-01
1978,6,Bangalore,26.62,113.89,1978-06-01
1978,7,Bangalore,31.47,121.03,1978-07-01
1978,8,Bangalore,29.53,163.45,1978-08-01
1978,9,Bangalore,26.59,168.08,1978-09-01
1978,10,Bangalore,21.97,168.2,1978-10-01
1978,11,Bangalore,18.71,123.88,1978-11-01
1978,12,Bangalore,13.87,95.74,1978-12-01
1979,1,Bangalore,13.34,47.23,1979-01-01
1979,2,Bangalore,14.44,16.71,1979-02-01
1979,3,Bangalore,20.89,56.63,1979-03-01
1979,4,Bangalore,24.65,13.58,1979-04-01
1979,5,Bangalore,26.43,34.13,1979-05-01
1979,6,Bangalore,28.44,71.64,1979-06-01
1979,7,Bangalore,31.83,112.08,1979-07-01
1979,8,Bangalore,30.55,154.04,1979-08-01
1979,9,Bangalore,29.11,120.41,1979-09-01
1979,10,Bangalore,23.85,164.89,1979-10-01
1979,11,Bangalore,17.17,140.14,1979-11-01
1979,12,Bangalore,15.82,85.45,1979-12-01
1980,1,Bangalore,13.37,45.62,1980-01-01
1980,2,Bangalore,17.89,38.05,1980-02-01
1980,3,Bangalore,19.3,14.18,1980-03-01
1980,4,Bangalore,21.42,59.68,1980-04-01
1980,5,Bangalore,24.74,51.7,1980-05-01
1980,6,Bangalore,29.33,92.23,1980-06-01
1980,7,Bangalore,30.15,127.92,1980-07-01
1980,8,Bangalore,30.12,156.65,1980-08-01
1980,9,Bangalore,25.18,144.32,1980-09-01
1980,10,Bangalore,23.79,159.85,1980-10-01
1980,11,Bangalore,16.71,127.03,1980-11-01
1980,12,Bangalore,13.06,90.94,1980-12-01
1981,1,Bangalore,16.66,41.04,1981-01-01
1981,2,Bangalore,14.45,53.32,1981-02-01
1981,3,Bangalore,16.53,17.34,1981-03-01
1981,4,Bangalore,23.09,25.35,1981-04-01
1981,5,Bangalore,26.09,74.88,1981-05-01
1981,6,Bangalore,29.81,95.34,1981-06-01
1981,7,Bangalore,29.97,127.4,1981-07-01
1981,8,Bangalore,29.16,151.12,1981-08-01
1981,9,Bangalore,25.78,146.35,1981-09-01
1981,10,Bangalore,21.19,141.26,1981-10-01
1981,11,Bangalore,17.4,97.72,1981-11-01
1981,12,Bangalore,15.76,94.25,1981-12-01
1982,1,Bangalore,15.34,51.38,1982-01-01
1982,2,Bangalore,15.96,49.05,1982-02-01
1982,3,Bangalore,18.93,13.49,1982-03-01
1982,4,Bangalore,22.58,45.32,1982-04-01
1982,5,Bangalore,26.4,18.27,1982-05-01
1982,6,Bangalore,29.52,134.25,1982-06-01
1982,7,Bangalore,29.96,105.44,1982-07-01
1982,8,Bangalore,29.77,148.21,1982-08-01
1982,9,Bangalore,27.83,124.84,1982-09-01
1982,10,Bangalore,23.27,153.77,1982-10-01
1982,11,Bangalore,18.23,126.77,1982-11-01
1982,12,Bangalore,16.7,107.45,1982-12-01
1983,1,Bangalore,13.04,76.4,1983-01-01
1983,2,Bangalore,15.41,39.5,1983-02-01
1983,3,Bangalore,18.5,27.0,1983-03-01
1983,4,Bangalore,23.84,36.36,1983-04-01
1983,5,Bangalore,25.07,52.13,1983-05-01
1983,6,Bangalore,29.56,114.58,1983-06-01
1983,7,Bangalore,31.14,102.99,1983-07-01
1983,8,Bangalore,32.32,147.26,1983-08-01
1983,9,Bangalore,27.94,146.97,1983-09-01
1983,10,Bangalore,23.05,158.75,1983-10-01
1983,11,Bangalore,19.88,141.15,1983-11-01
1983,12,Bangalore,16.53,83.7,1983-12-01
1984,1,Bangalore,13.75,66.65,1984-01-01
1984,2,Bangalore,16.62,33.58,1984-02-01
1984,3,Bangalore,19.71,59.05,1984-03-01
1984,4,Bangalore,21.33,21.3,1984-04-01
1984,5,Bangalore,26.26,66.15,1984-05-01
1984,6,Bangalore,28.73,117.04,1984-06-01
1984,7,Bangalore,30.94,120.79,1984-07-01
1984,8,Bangalore,27.64,115.65,1984-08-01
1984,9,Bangalore,26.77,107.35,1984-09-01
1984,10,Bangalore,23.65,138.8,1984-10-01
1984,11,Bangalore,22.32,166.16,1984-11-01
1984,12,Bangalore,15.29,87.87,1984-12-01
1985,1,Bangalore,15.64,94.06,1985-01-01
1985,2,Bangalore,13.56,2.31,1985-02-01
1985,3,Bangalore,17.7,41.65,1985-03-01
1985,4,Bangalore,23.05,59.43,1985-04-01
1985,5,Bangalore,25.01,13.68,1985-05-01
1985,6,Bangalore,30.41,73.44,1985-06-01
1985,7,Bangalore,28.03,122.9,1985-07-01
1985,8,Bangalore,30.33,139.52,1985-08-01
1985,9,Bangalore,25.9,146.81,1985-09-01
1985,10,Bangalore,22.01,115.0,1985-10-01
1985,11,Bangalore,17.59,130.43,1985-11-01
1985,12,Bangalore,15.91,93.36,1985-12-01
1986,1,Bangalore,13.27,56.37,1986-01-01
1986,2,Bangalore,12.93,41.61,1986-02-01
1986,3,Bangalore,20.18,0.52,1986-03-01
1986,4,Bangalore,21.76,44.62,1986-04-01
1986,5,Bangalore,27.97,51.04,1986-05-01
1986,6,Bangalore,28.57,50.62,1986-06-01
1986,7,Bangalore,30.59,160.84,1986-07-01
1986,8,Bangalore,29.73,141.52,1986-08-01
1986,9,Bangalore,26.85,149.78,1986-09-01
1986,10,Bangalore,21.49,158.43,1986-10-01
1986,11,Bangalore,18.74,120.35,1986-11-01
1986,12,Bangalore,14.37,116.07,1986-12-01
1987,1,Bangalore,15.28,48.94,1987-01-01
1987,2,Bangalore,16.76,28.09,1987-02-01
1987,3,Bangalore,17.55,14.81,1987-03-01
1987,4,Bangalore,20.36,47.47,1987-04-01
1987,5,Bangalore,24.29,35.43,1987-05-01
1987,6,Bangalore,26.92,88.28,1987-06-01
1987,7,Bangalore,30.31,113.47,1987-07-01
1987,8,Bangalore,28.16,118.52,1987-08-01
1987,9,Bangalore,27.04,138.99,1987-09-01
1987,10,Bangalore,22.87,124.26,1987-10-01
1987,11,Bangalore,18.7,146.07,1987-11-01
1987,12,Bangalore,16.26,81.75,1987-12-01
1988,1,Bangalore,14.81,55.19,1988-01-01
1988,2,Bangalore,15.59,31.53,1988-02-01
1988,3,Bangalore,18.31,34.24,1988-03-01
1988,4,Bangalore,21.31,17.72,1988-04-01
1988,5,Bangalore,24.84,27.99,1988-05-01
1988,6,Bangalore,27.97,93.19,1988-06-01
1988,7,Bangalore,29.43,130.27,1988-07-01
1988,8,Bangalore,29.47,102.59,1988-08-01
1988,9,Bangalore,27.29,166.22,1988-09-01
1988,10,Bangalore,21.31,150.37,1988-10-01
1988,11,Bangalore,17.48,121.95,1988-11-01
1988,12,Bangalore,14.06,54.14,1988-12-01
1989,1,Bangalore,14.06,57.53,1989-01-01
1989,2,Bangalore,15.12,14.36,1989-02-01
1989,3,Bangalore,18.04,35.39,1989-03-01
1989,4,Bangalore,22.47,41.69,1989-04-01
1989,5,Bangalore,25.72,83.43,1989-05-01
1989,6,Bangalore,28.04,99.75,1989-06-01
1989,7,Bangalore,31.94,129.62,1989-07-01
1989,8,Bangalore,29.21,131.4,1989-08-01
1989,9,Bangalore,27.77,121.54,1989-09-01
1989,10,Bangalore,21.36,134.01,1989-10-01
1989,11,Bangalore,20.01,127.6,1989-11-01
1989,12,Bangalore,14.43,83.79,1989-12-01
1990,1,Bangalore,13.8,45.8,1990-01-01
1990,2,Bangalore,16.79,10.6,1990-02-01
1990,3,Bangalore,20.47,46.56,1990-03-01
1990,4,Bangalore,23.85,28.78,1990-04-01
1990,5,Bangalore,26.36,31.34,1990-05-01
1990,6,Bangalore,28.84,99.87,1990-06-01
1990,7,Bangalore,32.1,97.86,1990-07-01
1990,8,Bangalore,29.03,138.94,1990-08-01
1990,9,Bangalore,24.87,161.83,1990-09-01
1990,10,Bangalore,21.67,138.05,1990-10-01
1990,11,Bangalore,18.0,104.21,1990-11-01
1990,12,Bangalore,15.6,85.69,1990-12-01
1991,1,Bangalore,14.11,45.43,1991-01-01
1991,2,Bangalore,16.01,71.11,1991-02-01
1991,3,Bangalore,18.73,49.92,1991-03-01
1991,4,Bangalore,20.89,41.19,1991-04-01
1991,5,Bangalore,25.24,30.46,1991-05-01
1991,6,Bangalore,28.6,113.84,1991-06-01
1991,7,Bangalore,31.7,124.86,1991-07-01
1991,8,Bangalore,27.65,138.04,1991-08-01
1991,9,Bangalore,26.92,153.51,1991-09-01
1991,10,Bangalore,20.35,124.16,1991-10-01
1991,11,Bangalore,18.48,130.73,1991-11-01
1991,12,Bangalore,12.99,86.76,1991-12-01
1992,1,Bangalore,14.75,76.99,1992-01-01
1992,2,Bangalore,16.48,49.69,1992-02-01
1992,3,Bangalore,17.62,0.0,1992-03-01
1992,4,Bangalore,22.1,58.07,1992-04-01
1992,5,Bangalore,28.25,74.21,1992-05-01
1992,6,Bangalore,30.02,97.59,1992-06-01
1992,7,Bangalore,29.91,117.4,1992-07-01
1992,8,Bangalore,31.51,123.11,1992-08-01
1992,9,Bangalore,28.51,143.56,1992-09-01
1992,10,Bangalore,24.17,113.83,1992-10-01
1992,11,Bangalore,19.28,105.26,1992-11-01
1992,12,Bangalore,13.95,94.37,1992-12-01
1993,1,Bangalore,15.81,43.1,1993-01-01
1993,2,Bangalore,13.87,36.2,1993-02-01
1993,3,Bangalore,18.49,40.97,1993-03-01
1993,4,Bangalore,23.73,36.85,1993-04-01
1993,5,Bangalore,28.82,64.48,1993-05-01
1993,6,Bangalore,29.11,57.77,1993-06-01
1993,7,Bangalore,30.28,113.27,1993-07-01
1993,8,Bangalore,30.67,151.21,1993-08-01
1993,9,Bangalore,25.18,153.45,1993-09-01
1993,10,Bangalore,23.4,172.52,1993-10-01
1993,11,Bangalore,19.66,135.22,1993-11-01
1993,12,Bangalore,15.74,97.77,1993-12-01
1994,1,Bangalore,16.11,33.34,1994-01-01
1994,2,Bangalore,15.26,22.59,1994-02-01
1994,3,Bangalore,19.07,54.6,1994-03-01
1994,4,Bangalore,21.9,0.0,1994-04-01
1994,5,Bangalore,26.12,78.27,1994-05-01
1994,6,Bangalore,30.19,98.56,1994-06-01
1994,7,Bangalore,30.28,94.42,1994-07-01
1994,8,Bangalore,30.16,125.28,1994-08-01
1994,9,Bangalore,29.23,161.41,1994-09-01
1994,10,Bangalore,21.92,129.73,1994-10-01
1994,11,Bangalore,18.5,115.21,1994-11-01
1994,12,Bangalore,17.02,93.73,1994-12-01
1995,1,Bangalore,13.75,97.81,1995-01-01
1995,2,Bangalore,15.76,53.42,1995-02-01
1995,3,Bangalore,17.9,37.26,1995-03-01
1995,4,Bangalore,23.0,0.25,1995-04-01
1995,5,Bangalore,29.05,85.81,1995-05-01
1995,6,Bangalore,29.08,67.95,1995-06-01
1995,7,Bangalore,31.05,121.73,1995-07-01
1995,8,Bangalore,29.99,145.79,1995-08-01
1995,9,Bangalore,27.24,178.95,1995-09-01
1995,10,Bangalore,23.31,120.97,1995-10-01
1995,11,Bangalore,20.27,152.81,1995-11-01
1995,12,Bangalore,19.48,67.53,1995-12-01
1996,1,Bangalore,14.94,18.36,1996-01-01
1996,2,Bangalore,16.38,27.07,1996-02-01
1996,3,Bangalore,20.96,14.51,1996-03-01
1996,4,Bangalore,20.62,28.61,1996-04-01
1996,5,Bangalore,24.28,75.02,1996-05-01
1996,6,Bangalore,27.1,90.57,1996-06-01
1996,7,Bangalore,28.15,113.59,1996-07-01
1996,8,Bangalore,31.55,149.17,1996-08-01
1996,9,Bangalore,25.61,149.38,1996-09-01
1996,10,Bangalore,22.67,151.41,1996-10-01
1996,11,Bangalore,17.01,131.85,1996-11-01
1996,12,Bangalore,12.47,77.4,1996-12-01
1997,1,Bangalore,14.08,72.67,1997-01-01
1997,2,Bangalore,15.76,9.93,1997-02-01
1997,3,Bangalore,17.48,33.97,1997-03-01
1997,4,Bangalore,22.57,26.46,1997-04-01
1997,5,Bangalore,26.09,73.92,1997-05-01
1997,6,Bangalore,28.97,88.24,1997-06-01
1997,7,Bangalore,33.27,91.53,1997-07-01
1997,8,Bangalore,27.37,157.63,1997-08-01
1997,9,Bangalore,25.85,143.64,1997-09-01
1997,10,Bangalore,21.73,136.77,1997-10-01
1997,11,Bangalore,20.58,136.04,1997-11-01
1997,12,Bangalore,16.77,61.68,1997-12-01
1998,1,Bangalore,15.8,3.22,1998-01-01
1998,2,Bangalore,17.28,57.17,1998-02-01
1998,3,Bangalore,21.8,25.57,1998-03-01
1998,4,Bangalore,25.16,24.26,1998-04-01
1998,5,Bangalore,29.43,75.32,1998-05-01
1998,6,Bangalore,30.17,95.99,1998-06-01
1998,7,Bangalore,34.3,111.7,1998-07-01
1998,8,Bangalore,32.95,198.25,1998-08-01
1998,9,Bangalore,29.06,157.87,1998-09-01
1998,10,Bangalore,24.3,145.59,1998-10-01
1998,11,Bangalore,21.74,123.9,1998-11-01
1998,12,Bangalore,17.03,94.13,1998-12-01
1999,1,Bangalore,16.46,68.97,1999-01-01
1999,2,Bangalore,16.93,33.3,1999-02-01
1999,3,Bangalore,19.6,35.59,1999-03-01
1999,4,Bangalore,21.56,44.41,1999-04-01
1999,5,Bangalore,25.51,47.34,1999-05-01
1999,6,Bangalore,29.86,95.94,1999-06-01
1999,7,Bangalore,29.27,141.08,1999-07-01
1999,8,Bangalore,30.32,127.87,1999-08-01
1999,9,Bangalore,24.86,147.1,1999-09-01
1999,10,Bangalore,22.17,144.22,1999-10-01
1999,11,Bangalore,18.27,79.85,1999-11-01
1999,12,Bangalore,15.31,83.89,1999-12-01
2000,1,Bangalore,15.48,46.04,2000-01-01
2000,2,Bangalore,17.81,0.0,2000-02-01
2000,3,Bangalore,20.29,25.51,2000-03-01
2000,4,Bangalore,23.75,39.63,2000-04-01
2000,5,Bangalore,28.09,52.25,2000-05-01
2000,6,Bangalore,28.33,118.41,2000-06-01
2000,7,Bangalore,30.58,124.43,2000-07-01
2000,8,Bangalore,31.13,121.32,2000-08-01
2000,9,Bangalore,27.43,138.2,2000-09-01
2000,10,Bangalore,22.56,143.41,2000-10-01
2000,11,Bangalore,16.92,104.42,2000-11-01
2000,12,Bangalore,17.41,107.72,2000-12-01
2001,1,Bangalore,14.66,64.86,2001-01-01
2001,2,Bangalore,15.46,65.17,2001-02-01
2001,3,Bangalore,18.5,34.64,2001-03-01
2001,4,Bangalore,24.11,22.49,2001-04-01
2001,5,Bangalore,28.61,29.39,2001-05-01
2001,6,Bangalore,31.62,82.55,2001-06-01
2001,7,Bangalore,30.45,82.2,2001-07-01
2001,8,Bangalore,29.12,121.17,2001-08-01
2001,9,Bangalore,26.01,147.25,2001-09-01
2001,10,Bangalore,23.89,146.11,2001-10-01
2001,11,Bangalore,19.11,98.09,2001-11-01
2001,12,Bangalore,14.75,125.97,2001-12-01
2002,1,Bangalore,13.87,93.12,2002-01-01
2002,2,Bangalore,15.54,38.08,2002-02-01
2002,3,Bangalore,20.04,55.44,2002-03-01
2002,4,Bangalore,22.62,30.27,2002-04-01
2002,5,Bangalore,26.69,66.76,2002-05-01
2002,6,Bangalore,30.75,90.08,2002-06-01
2002,7,Bangalore,31.5,152.77,2002-07-01
2002,8,Bangalore,30.14,148.19,2002-08-01
2002,9,Bangalore,24.93,97.39,2002-09-01
2002,10,Bangalore,23.22,140.07,2002-10-01
2002,11,Bangalore,18.14,124.87,2002-11-01
2002,12,Bangalore,15.76,112.56,2002-12-01
2003,1,Bangalore,14.88,45.06,2003-01-01
2003,2,Bangalore,17.03,33.7,2003-02-01
2003,3,Bangalore,19.41,20.45,2003-03-01
2003,4,Bangalore,21.99,39.72,2003-04-01
2003,5,Bangalore,26.79,69.6,2003-05-01
2003,6,Bangalore,29.38,53.27,2003-06-01
2003,7,Bangalore,30.25,135.88,2003-07-01
2003,8,Bangalore,29.35,137.03,2003-08-01
2003,9,Bangalore,27.96,135.76,2003-09-01
2003,10,Bangalore,20.92,138.75,2003-10-01
2003,11,Bangalore,18.19,100.68,2003-11-01
2003,12,Bangalore,15.64,99.83,2003-12-01
2004,1,Bangalore,14.78,66.14,2004-01-01
2004,2,Bangalore,18.04,31.18,2004-02-01
2004,3,Bangalore,19.13,19.82,2004-03-01
2004,4,Bangalore,21.78,26.34,2004-04-01
2004,5,Bangalore,26.22,67.19,2004-05-01
2004,6,Bangalore,32.54,75.68,2004-06-01
2004,7,Bangalore,30.29,118.74,2004-07-01
2004,8,Bangalore,30.2,147.23,2004-08-01
2004,9,Bangalore,28.33,101.47,2004-09-01
2004,10,Bangalore,19.93,132.04,2004-10-01
2004,11,Bangalore,20.11,88.69,2004-11-01
2004,12,Bangalore,12.25,101.42,2004-12-01
2005,1,Bangalore,15.1,38.2,2005-01-01
2005,2,Bangalore,14.7,18.64,2005-02-01
2005,3,Bangalore,18.94,17.47,2005-03-01
2005,4,Bangalore,23.4,0.0,2005-04-01
2005,5,Bangalore,25.78,37.48,2005-05-01
2005,6,Bangalore,29.43,79.24,2005-06-01
2005,7,Bangalore,31.77,82.81,2005-07-01
2005,8,Bangalore,29.79,153.13,2005-08-01
2005,9,Bangalore,29.04,140.36,2005-09-01
2005,10,Bangalore,23.2,105.88,2005-10-01
2005,11,Bangalore,15.94,136.9,2005-11-01
2005,12,Bangalore,15.88,113.57,2005-12-01
2006,1,Bangalore,13.18,70.4,2006-01-01
2006,2,Bangalore,18.14,46.43,2006-02-01
2006,3,Bangalore,19.16,30.17,2006-03-01
2006,4,Bangalore,20.94,65.15,2006-04-01
2006,5,Bangalore,26.09,70.09,2006-05-01
2006,6,Bangalore,27.88,66.41,2006-06-01
2006,7,Bangalore,32.55,113.05,2006-07-01
2006,8,Bangalore,31.5,140.4,2006-08-01
2006,9,Bangalore,24.62,167.84,2006-09-01
2006,10,Bangalore,22.12,155.94,2006-10-01
2006,11,Bangalore,18.86,89.14,2006-11-01
2006,12,Bangalore,16.1,133.92,2006-12-01
2007,1,Bangalore,15.44,58.85,2007-01-01
2007,2,Bangalore,17.21,42.25,2007-02-01
2007,3,Bangalore,19.1,8.17,2007-03-01
2007,4,Bangalore,23.13,58.75,2007-04-01
2007,5,Bangalore,25.84,88.49,2007-05-01
2007,6,Bangalore,29.66,72.24,2007-06-01
2007,7,Bangalore,32.04,114.26,2007-07-01
2007,8,Bangalore,30.69,136.13,2007-08-01
2007,9,Bangalore,26.77,159.87,2007-09-01
2007,10,Bangalore,23.2,102.05,2007-10-01
2007,11,Bangalore,17.5,138.59,2007-11-01
2007,12,Bangalore,15.76,79.53,2007-12-01
2008,1,Bangalore,13.23,38.41,2008-01-01
2008,2,Bangalore,13.51,36.01,2008-02-01
2008,3,Bangalore,18.15,10.67,2008-03-01
2008,4,Bangalore,22.78,45.32,2008-04-01
2008,5,Bangalore,29.38,29.76,2008-05-01
2008,6,Bangalore,31.18,109.46,2008-06-01
2008,7,Bangalore,29.93,124.06,2008-07-01
2008,8,Bangalore,29.24,145.68,2008-08-01
2008,9,Bangalore,28.67,162.11,2008-09-01
2008,10,Bangalore,23.47,133.36,2008-10-01
2008,11,Bangalore,17.08,115.83,2008-11-01
2008,12,Bangalore,17.38,59.46,2008-12-01
2009,1,Bangalore,13.62,62.53,2009-01-01
2009,2,Bangalore,14.77,22.19,2009-02-01
2009,3,Bangalore,18.37,2.69,2009-03-01
2009,4,Bangalore,21.71,52.11,2009-04-01
2009,5,Bangalore,25.31,28.04,2009-05-01
2009,6,Bangalore,29.05,104.64,2009-06-01
2009,7,Bangalore,30.65,110.71,2009-07-01
2009,8,Bangalore,29.86,107.05,2009-08-01
2009,9,Bangalore,27.48,157.67,2009-09-01
2009,10,Bangalore,22.39,162.08,2009-10-01
2009,11,Bangalore,17.53,142.56,2009-11-01
2009,12,Bangalore,16.14,83.27,2009-12-01
2010,1,Bangalore,17.38,57.85,2010-01-01
2010,2,Bangalore,19.94,16.5,2010-02-01
2010,3,Bangalore,20.48,50.73,2010-03-01
2010,4,Bangalore,24.69,56.05,2010-04-01
2010,5,Bangalore,31.44,51.96,2010-05-01
2010,6,Bangalore,33.15,66.93,2010-06-01
2010,7,Bangalore,34.31,123.99,2010-07-01
2010,8,Bangalore,32.9,129.05,2010-08-01
2010,9,Bangalore,27.41,160.07,2010-09-01
2010,10,Bangalore,22.92,135.61,2010-10-01
2010,11,Bangalore,22.53,123.84,2010-11-01
2010,12,Bangalore,20.81,110.5,2010-12-01
2011,1,Bangalore,14.13,60.55,2011-01-01
2011,2,Bangalore,15.93,6.39,2011-02-01
2011,3,Bangalore,17.79,18.78,2011-03-01
2011,4,Bangalore,20.47,38.99,2011-04-01
2011,5,Bangalore,26.62,26.54,2011-05-01
